OBJECTID,DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,ShapeSTArea,ShapeSTLength
23741,35181065,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.20,0805.20,35180063,202171.78870826,3957.36872252023
23742,35181068,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.12,0805.12,35182004,123084.62875065,1595.81137001922
23743,35181069,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.12,0805.12,35182004,229703.079610665,2017.22050451542
23744,35181070,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.12,0805.12,35182004,176140.709830445,1751.94222125292
23745,35181071,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.12,0805.12,35182004,193215.457002025,1923.62649238185
23746,35181072,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.12,0805.12,35182004,530352.85105474,3781.27836992857
23747,35181073,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.10,0804.10,35180071,27700.65668026,756.73782487591
23748,35181074,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.10,0804.10,35180071,31703.400880585,936.029337523019
23749,35181075,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.10,0804.10,35180071,71240.658086515,1492.18241874118
23750,35181076,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.14,0805.14,35180042,474294.408382835,3344.63483389645
23751,35181122,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.08,0105.08,35180036,247753.77362639,2054.66570675257
23752,35181123,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.08,0105.08,35180036,516648.95235241,3436.70162011196
23753,35181124,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.08,0105.08,35180036,384734.52687629,3253.69832932143
23754,35181125,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.08,0105.08,35180036,301621.661644075,2819.57952249299
23755,35181126,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.09,0105.09,35180033,311453.211821905,2384.72786032906
23756,35181127,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.09,0105.09,35180033,115642.301175035,1490.26709810146
23757,35181128,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.09,0105.09,35180033,63853.27894117,1298.50406212
23758,35181129,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.01,0016.01,35180018,510064.673371325,4754.7536109773
23759,35181130,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.01,0016.01,35180018,276550.01034746,2087.94529946852
23760,35181131,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.01,0016.01,35180018,996494.976931415,4238.88501861921
23761,35181132,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.01,0016.01,35180018,376396.9548718,2564.40284595371
23762,35181133,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.01,0016.01,35180018,351351.049656965,3037.78393938745
23763,35181134,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.01,0016.01,35180018,347013.612802455,2416.11743990963
23764,35181149,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,297872.621933915,2333.48479011368
23765,35181150,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,61876.237587905,1008.51909134979
23766,35181151,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,231205.37708793,2159.06301675077
23767,35181152,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,1622939.7618068,5933.29907565116
23768,35181153,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,199057.010467215,1833.15681935128
23769,35181154,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,275299.53306066,2146.73552349281
23770,35181168,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.03,0105.03,35180044,208461.491743035,2414.16582358389
23771,35181183,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180004,36601249.3912502,28708.7534621734
23772,35181185,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35182000,462498.16843575,4893.2550153306
23773,35181188,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180004,31425264.986055,29896.6792064377
23774,35181197,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.03,0016.03,35180018,81936.0926589,1394.85412594553
23775,35181198,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.03,0016.03,35180018,107172.950504505,1450.21871031341
23776,35181199,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.03,0016.03,35180018,153444.21766465,1566.58305133692
23777,35181200,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.03,0016.03,35180018,814533.098544625,5053.38473258344
23778,35181201,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.03,0016.03,35180018,224822.79718982,3752.6494635244
23779,35181202,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.03,0016.03,35180018,71546.776039955,1165.34178806942
23780,35181203,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320016.03,0016.03,35180018,106329.56537589,1461.44388763574
23781,35181210,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.14,0105.14,35180011,300855.89302709,2284.72275334409
23782,35181211,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.14,0105.14,35180011,107296.25725872,1594.45522289435
23783,35181212,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.14,0105.14,35180011,1527824.60118464,7859.66249491198
23784,35181213,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.15,0105.15,35180019,130070.2991493,2147.40728799617
23785,35181214,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.15,0105.15,35180019,86458.901056045,1853.05058231877
23786,35181135,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.03,0105.03,35180044,3778107.43674602,9412.83009675789
23787,35181136,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.03,0105.03,35180044,193433.12066601,1766.73766183379
23788,35181137,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.03,0105.03,35180044,172000.85837203,1688.37678718846
23789,35181138,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.03,0105.03,35180044,359276.234986335,4124.24669585252
23790,35181139,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320104.00,0104.00,35180041,301502.82854367,2794.24324576514
23791,35181140,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320104.00,0104.00,35180041,355397.315453815,2884.99298312127
23792,35181141,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.04,0105.04,35180044,576644.310903625,4741.95715904591
23793,35181142,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.04,0105.04,35180044,112835.27910687,1579.50541867101
23794,35181143,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.04,0105.04,35180044,130440.836359825,1885.23458273046
23795,35181144,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.05,0105.05,35180039,132926.200146665,1556.41924360751
23796,35181145,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.05,0105.05,35180039,78628.68665183,1141.7438876331
23797,35181146,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.05,0105.05,35180039,205278.124978275,2182.83475843473
23798,35181147,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,209943.64383748,2038.11209867751
23799,35181148,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,166439.05852109,1688.25651309066
23800,35181155,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,174066.440416135,1665.37995713711
23801,35181156,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,372500.25411952,3177.72301467456
23802,35181157,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.12,0105.12,35180016,154957.44757222,1614.61435251334
23803,35181158,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.09,0105.09,35180033,84996.51265589,1192.28141870111
23804,35181159,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.09,0105.09,35180033,257858.44052026,1989.29438295758
23805,35181160,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.09,0105.09,35180033,103085.615386235,1345.45356856319
23806,35181161,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.05,0105.05,35180039,137615.464542755,1576.72130625817
23807,35181162,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.05,0105.05,35180039,121398.676690135,1450.57235806021
23808,35181163,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.05,0105.05,35180039,114554.36267341,1371.14015999709
23809,35181164,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.02,0203.02,35180017,769322.140145895,4578.96908578803
23810,35181165,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.02,0203.02,35180017,121070.68567282,1404.07004445482
23811,35181166,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.02,0203.02,35180017,107406.50840207,1273.57162972117
23812,35181167,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320203.02,0203.02,35180017,94499.49833765,1530.42913986901
